    AT   ;    BALT;    BE ;    CH  ;    CZ ;    DE  ;    DK ;    ES   ;    FR  ;    HU  ;    IT  ;    LU  ;    NE  ;    NO  ;    PL   ;    SE  ;    SI  ;    UK   
8786.184883;3447.923024;9758.6276;7003.204524;8045.228894;66358.66656;4205.692157;29013.02531;55209.79209;4938.576984;31739.92978;917.3148661;12999.71306;15900.5772;19026.699;17039.94206;1675.810425;38591.412
9007.382646;3533.351611;10407.43227;7443.298673;8414.540643;69841.02401;4374.196057;30946.1057;58287.73888;5080.554722;34640.04274;966.516504;13727.42275;15993.95605;19476.26086;17234.44285;1746.657342;40032.56394
9040.663346;3528.04669;10803.53835;7669.086134;8562.13562;71820.10046;4479.897469;32267.51774;60291.00109;5149.960851;36514.20011;994.4041383;14344.2151;16238.2996;19686.77938;17414.41903;1762.78806;41254.04775
8929.34762;3525.338185;10729.5748;7628.434802;8432.592507;70887.35284;4486.523863;32500.59412;59965.80282;5125.345707;36535.69575;990.4121405;14157.13039;16258.52335;19626.00447;17416.86203;1759.642966;43581.12218
8875.312792;3528.284321;10729.5748;7633.057059;8399.863723;70657.82788;4490.667553;32533.70621;59461.83506;5075.635085;36486.14177;987.1554074;14083.51019;16258.52335;19742.0695;17403.82284;1749.908488;43769.96857
8749.684794;3532.422282;10686.44976;7486.194831;8372.749018;70285.11661;4486.529715;32576.65236;59184.14026;5015.415266;35951.34786;985.4580917;13976.88851;16235.7689;19763.32824;17418.00603;1748.567943;43435.51777
8684.571452;3532.422282;10637.52785;7447.700823;8374.52261;70187.2911;4483.813908;32524.49111;58467.74335;5006.877679;35829.90591;985.6663839;13933.12356;16254.29213;19767.45673;17417.07003;1732.964671;42702.95626
8684.571452;3572.316183;10637.52785;7447.700823;8369.940994;70254.50133;4491.480491;32524.49111;58467.74335;5010.119176;35829.90591;985.6663839;13933.12356;16305.57952;19730.84332;17437.92685;1743.661637;42491.2712
8927.831829;3644.511612;10673.61243;7510.398539;8531.648924;71118.3768;4586.290878;32795.14681;58473.28507;5051.943357;35837.21603;993.8924237;13956.29181;16478.78051;19673.11322;17625.19673;1755.540696;42571.6522
9312.246544;3657.659582;11117.13201;7817.596462;8856.255711;72927.85537;4658.088349;34311.69068;60708.07158;5194.395675;37507.13153;1018.905753;14836.05054;16647.65904;20119.41834;17851.81181;1784.841639;43350.70932
9428.03678;3651.655626;11201.4818;7841.391528;8894.733415;73418.099;4660.600799;35031.64132;60949.22742;5309.808464;37860.4168;1021.001158;14890.13901;16578.67131;20430.06987;17839.45745;1801.969328;45491.88412
9431.311587;3646.059678;11193.57031;7875.187954;8878.981709;73827.35634;4649.650279;35019.89658;61341.39515;5310.250638;38076.18496;1020.267281;14890.13901;16549.98146;20497.81877;17808.60293;1810.441809;45682.53754
9123.133884;3616.171962;10930.02877;7648.184941;8731.670192;72028.0041;4499.869794;34842.27613;60157.91582;5300.250244;37770.2114;1007.449912;14739.73777;16605.50555;20655.94307;17704.64652;1802.332071;45653.45465
9067.318489;3370.795629;10864.35802;7452.604079;8444.968285;69356.30384;4290.914073;33969.78227;60601.0296;5274.692603;36781.71128;978.1359615;14715.50453;16615.53532;20610.0692;17656.85577;1795.706851;44447.94914
8799.785954;3279.684276;10598.09375;7198.643759;7875.342458;64794.33424;3978.018631;32944.74904;59986.40235;5042.925436;35270.94382;917.2685147;14412.42434;16161.92411;19749.63458;17195.36648;1747.505028;42729.84734
8367.160969;2865.005969;10072.99509;6880.106239;7431.238651;61256.46929;3743.717248;31430.2235;57357.67784;4765.199158;32564.29829;865.587714;13534.24847;16013.25473;19333.45459;17074.46403;1663.856671;41104.60524
7921.461387;2754.25418;9440.489411;6690.032125;7102.871593;58798.21242;3693.649403;29308.1835;54142.37054;4642.011683;29876.58012;868.5524104;12174.35856;16107.16088;17682.29769;16495.26096;1539.511797;38749.61689
7790.805211;2736.008758;9157.715556;6612.164582;6941.494366;56887.37267;3605.24596;27672.9005;53246.60939;4466.274285;28265.0058;848.284318;11621.21923;15896.50289;16607.75676;16217.3162;1503.197992;37232.99118
7572.924845;2735.53105;8899.747823;6526.213499;6833.612308;56313.324;3581.218944;26484.55388;50784.4129;4299.471521;26673.26151;838.4386386;11336.85416;15897.09406;16165.46557;16151.27255;1448.705148;35290.98132
7511.110426;2749.324863;8859.787249;6552.113118;6788.938349;55885.72031;3575.312832;26227.85923;50950.79398;4204.438094;25948.22052;841.6771087;11289.47622;15900.61187;15949.73604;16155.05578;1427.280796;34302.71345
7511.110426;2865.492237;8957.33449;6546.060612;6788.938349;56020.80065;3575.312832;26170.01398;50950.79398;4230.938836;25922.2115;843.3954038;11289.47622;15904.87776;15949.73604;16159.64353;1437.418021;33572.51909
7712.055905;3067.579763;9108.811094;6565.095853;6827.981004;56234.464;3598.509354;26438.06893;51609.33517;4262.736578;26314.85074;853.0265492;11348.95942;15861.3394;16159.67836;16134.70816;1442.037319;33572.51909
8032.896674;3264.784235;9107.088983;6547.859359;7004.439673;57982.43911;3712.40866;26845.33268;52747.14428;4374.811561;27020.95108;850.421914;11864.8698;15416.43879;16863.93035;16032.90141;1497.548699;34607.06826
8466.73932;3436.550154;9309.311162;6677.93433;7484.704786;62242.02786;3979.606712;27182.68928;53237.39068;4715.058779;28317.14582;859.8129222;12683.67287;15464.80683;17968.11071;16583.90588;1589.196471;36784.28617
8786.184883;3492.329879;9758.6276;7003.204524;8045.228894;67765.22185;4231.277995;29013.02531;56486.9419;5008.689985;31733.70421;919.4291708;13233.76336;15922.30441;19110.80606;17098.69593;1683.136129;38710.02548
9007.382646;3555.562579;10515.26794;7443.298673;8414.540643;70463.67586;4383.38318;30946.1057;59570.1925;5162.104274;34691.5928;977.8156631;13970.59927;16001.08837;19503.47635;17265.14431;1755.409017;39931.02223
9040.663346;3549.58797;10944.68914;7669.086134;8607.524626;72082.26109;4474.085476;32760.37393;61813.54699;5174.211354;36481.81248;1012.687502;14654.08132;16231.16728;19907.83448;17437.45003;1762.78806;41152.50361
8929.34762;3541.864348;10976.68402;7653.851807;8619.082504;72100.62374;4486.303438;32885.02964;60970.03686;5125.345707;36601.48678;1013.052071;14651.30522;16258.52335;19943.33444;17439.89304;1759.642966;43581.12218
8870.054218;3544.810485;10976.68402;7628.434802;8619.082504;72074.44841;4486.303438;32862.80113;60970.03686;5035.570513;36400.50076;1013.052071;14651.30522;16247.04851;19928.11035;17403.82284;1749.908488;43769.96857
8868.709813;3548.948445;10979.02669;7614.239671;8616.842384;71752.82506;4487.977592;32856.16564;60925.01737;5012.173769;35983.2165;1013.269379;14491.63732;16205.69054;19944.67012;17397.14921;1745.483375;43769.96857
8870.559139;3548.948445;10940.38635;7611.184326;8642.255346;71654.99956;4492.928368;32804.00439;60708.0436;4995.540163;35627.09679;1013.477671;14447.87237;16204.82021;19937.43725;17390.72478;1732.964671;43302.46513
8870.559139;3599.566724;10875.26389;7611.184326;8642.255346;71654.99956;4492.928368;32804.00439;60467.93733;5010.119176;35742.70573;1013.477671;14447.87237;16204.82021;19937.43725;17390.72478;1746.745997;42712.14725
8927.831829;3672.113097;11031.91867;7625.243243;8735.136669;72874.91001;4580.478885;33093.69387;60563.0912;5104.608366;35861.77455;1026.577888;14639.26085;16319.25847;20031.46001;17562.67337;1755.540696;43496.50855
9312.246544;3694.412921;11435.74247;7857.683092;8930.828285;74395.42533;4661.395206;34822.66568;63293.66234;5266.298571;37060.65782;1047.726714;15539.71369;16464.56513;20357.70449;17733.13652;1811.163337;44236.59529
9346.792627;3690.224418;11515.2848;7899.892316;9004.233555;74635.82613;4663.907656;36239.91941;64247.37715;5360.11693;37413.94974;1049.82212;15635.76996;16395.5774;20489.63282;17710.09178;1818.556965;45729.67121
9415.62207;3664.409854;11496.93348;7905.173994;8981.243782;74679.28875;4644.63952;36475.34474;64202.95242;5397.824656;37552.5403;1051.141689;15573.26715;16366.88755;20589.06248;17679.23727;1817.649377;45996.89674
9062.321612;3626.766723;11212.09608;7708.765023;8742.398359;72408.5199;4499.869794;35420.37491;62606.30699;5395.777331;37597.62082;1037.782668;15278.21816;16438.18339;20755.28567;17559.885;1810.651621;45711.08466
8963.396991;3384.690324;11102.75575;7452.604079;8419.619298;69736.82779;4290.914073;34021.56677;62575.3937;5366.076583;36817.96688;1008.842303;15062.9114;16448.21498;20700.03449;17512.09425;1809.139809;44427.01004
8678.2548;3312.240757;10873.0907;7198.643759;7868.470034;65286.72044;3978.018631;32929.33672;61278.73592;5052.776219;35428.08468;942.8240738;14710.86309;16061.66109;19857.37849;17050.60496;1761.259996;42625.42461
8214.143024;2888.988369;10240.85542;6886.398247;7448.916998;61939.82623;3743.717248;31344.38694;58782.59638;4726.834532;32721.43915;883.2681629;14015.84644;15758.50554;19512.84449;16928.77829;1675.326212;41000.17765
7888.666623;2825.537195;9913.925994;6914.089847;7474.642454;62599.75735;3823.899633;30723.59574;57932.18709;4682.45816;31253.67628;905.441632;12549.06373;16016.04818;17680.95513;16755.05386;1596.279027;38721.10143
7780.694976;2818.380749;9667.352605;6885.891729;7296.422004;61528.16562;3763.726391;29024.79504;57413.51138;4475.750431;29479.91544;890.577636;12224.92415;15771.08426;16960.73904;16544.03087;1551.88632;38065.10473
7569.418615;2832.955321;9484.467414;6814.066317;7260.335992;61192.4933;3729.433049;28029.24476;55086.91212;4376.118397;28341.28739;885.7929835;12014.74667;15789.04187;16808.25533;16424.91113;1505.055775;36318.17818
7585.058872;2836.80633;9452.724872;6799.343019;7235.264068;60984.96848;3720.736761;27648.59024;54752.02283;4341.575241;28111.27825;886.9630957;11973.39173;15877.71327;16730.45212;16404.34865;1497.343679;35566.86694
7600.330699;3216.52311;9452.724872;6799.343019;7235.264068;60984.96848;3720.736761;27544.69831;55298.42464;4341.575241;28111.27825;892.1412725;11931.07489;15859.97644;16843.07026;16392.5084;1499.748286;35276.69802
8344.524161;3832.412602;10024.45387;7054.409289;7692.155064;64057.20911;3886.444146;28249.8325;56972.69615;4533.166384;29190.37633;926.3124656;12401.21698;16127.49046;17924.20601;16765.70499;1565.388452;35276.69802
9582.213377;3927.495207;11314.75981;8016.180348;9116.830101;75145.73588;4587.067241;30841.67747;62797.13252;5196.973002;31920.45591;1032.128494;14440.0035;17232.48378;20133.0593;18333.54177;1809.334411;37369.02468
10311.32538;3886.373613;12370.69045;8732.698864;9791.73419;80637.26775;4929.647102;33560.14651;68552.2449;5704.452134;38785.45686;1130.545525;16024.53258;17710.82913;20610.7336;18851.7697;2007.258861;45715.6631
10539.00092;3810.988303;12902.78909;9054.86049;10000.42854;82493.54093;5008.946325;35811.8419;72843.30732;5985.862386;40794.21261;1168.224685;16729.8273;17479.36899;20776.28322;18731.27147;2090.344768;48388.74161
10549.48626;3815.207783;13049.93238;9164.862828;10108.7289;83498.32163;5045.948403;38086.79994;74001.84891;5984.346275;42905.69589;1180.203799;17156.46987;17298.70179;20691.91956;18581.97321;2101.208729;49572.98656
10478.88651;3811.055149;13093.273;9179.168915;10182.17157;84027.27834;5085.459517;38860.05748;74000.48447;6000.925367;44035.40143;1184.817205;17416.10168;17331.27983;20848.1377;18489.54702;2091.98305;50640.26677
10439.10443;3804.510715;12967.21373;9141.111965;10179.5348;84132.66398;5086.813763;38717.70585;73598.06595;5900.127932;43939.882;1185.067457;17331.60112;17332.14469;20851.98438;18459.52254;2066.706245;51222.79155
10428.52981;3800.014066;12967.21373;9078.687128;10179.5348;84138.30149;5091.824522;38377.80807;72018.9973;5811.192868;43939.882;1185.067457;17201.80632;17256.0885;20849.06787;18300.0598;2052.416954;51191.04926
10421.92683;3790.641292;12865.92943;9027.620381;10181.38517;83771.8143;5085.819902;38017.38488;71802.82119;5776.655467;43891.9005;1178.689577;17153.16615;17165.49763;20842.22447;18312.94789;2014.761458;51107.56564
10365.71017;3790.641292;12836.72831;9027.620381;10181.38517;83771.8143;5085.819902;37899.93364;71802.82119;5758.279212;43642.76663;1178.689577;17155.7312;17165.49763;20842.22447;18293.26058;2000.843661;51124.41822
10356.18952;3821.242309;12817.67668;9019.251785;10181.38517;83771.8143;5085.819902;37751.4386;71737.90889;5771.036227;43642.76663;1178.689577;17021.96057;17297.11622;20842.22447;18312.94789;1998.910767;51124.41822
10427.83092;3865.280285;12824.8455;9041.317563;10215.82652;84096.94887;5102.522919;37678.70964;71737.90889;5859.519426;43642.76663;1177.490452;17102.40899;17349.65527;20922.41153;18491.94098;2012.828563;51124.41822
10572.85325;3865.280285;13049.32926;9136.645767;10201.00885;84403.93261;5111.427684;38546.14422;72840.32655;5959.268969;44184.16316;1184.853732;17601.34215;17363.47471;21050.92618;18536.4371;2053.994814;51319.40656
10597.5667;3875.934555;13158.94748;9168.767933;10201.00885;84403.93261;5106.416925;39333.65691;73011.48317;6079.858825;44291.12682;1184.853732;17683.2046;17363.47471;21050.92618;18536.4371;2069.704033;51810.66922
10523.66033;3779.015302;13139.74258;9115.879886;10165.63248;84334.69385;5087.148789;40052.3235;74549.33177;6079.858825;44291.12682;1181.072454;17693.46967;17334.78487;21050.69478;18495.52994;2069.704033;51852.26978
10150.45139;3687.72542;12958.20567;8822.318705;9815.197381;81749.56851;4937.837437;38871.72533;73075.8427;5986.763694;44031.52015;1160.407022;17377.62592;17406.74121;21150.56433;18254.63749;2071.350233;51707.21089
9729.048084;3558.094186;12534.04551;8108.30707;8958.733331;74896.23522;4503.303931;37079.51261;71963.89496;5682.165368;41786.70712;1063.367356;16707.17206;17391.3143;21506.08625;18110.05846;1989.111074;50269.84105
9307.392318;3398.670003;12072.31791;7691.108612;8424.415478;70501.22397;4245.227168;34982.54792;70599.568;5431.070667;39536.62441;1000.021902;16085.87462;16824.68072;20838.63897;17599.82476;1898.706339;46071.60826
8846.109437;2877.469782;11469.27005;7375.722509;7928.174746;66792.91388;3991.715681;33291.16697;67475.59064;5004.678016;35809.29742;952.452156;15264.12662;16397.75961;19936.63538;17065.97924;1759.228343;43537.63666
7888.666623;2805.501387;9922.735925;6907.664783;7511.125605;62627.51721;3803.258475;30741.92984;60428.97036;4661.572115;31253.67628;903.4007844;12454.01238;16178.72128;17806.65407;16755.05386;1590.903614;41388.42522
7780.694976;2798.344941;9692.160598;6832.043869;7330.015439;61279.76883;3729.079004;29057.88791;59955.35612;4446.32589;29479.91544;888.2592003;12040.88502;15982.96107;17120.79928;16519.58116;1549.340242;38067.81039
7569.418615;2797.577225;9526.3258;6801.832309;7240.230521;60549.03479;3674.689959;27925.35282;57833.26177;4346.333454;28341.28739;885.0585859;11837.50656;15986.34203;16920.87347;16373.05165;1507.011901;35888.92184
7585.058872;2822.804437;9523.167559;6722.544891;7215.158597;60341.50997;3665.993671;27521.29148;57498.37248;4313.694069;28111.27825;886.9630957;11796.15161;15945.49312;16843.07026;16352.48916;1501.704411;35025.39964
7569.886078;3182.780919;9577.120596;6722.544891;7177.075571;60240.00216;3665.993671;27641.78559;57542.8287;4313.694069;28111.27825;892.8756701;11812.23026;15949.75901;16843.07026;16408.0946;1501.704411;34735.23072
8329.352394;3811.6478;10167.31181;7054.409289;7598.659085;63843.41134;3862.336665;28231.71369;60333.19374;4512.754919;29190.37633;931.1934041;12295.55963;16155.8537;17924.20601;16767.17668;1562.931028;34735.23072
9399.229562;3906.471579;11423.53068;8020.627602;9057.701167;75552.57365;4607.248774;30814.08791;65188.0983;5220.62445;31904.0259;1034.413582;14381.90349;17262.92706;20133.0593;18231.10219;1787.463766;36659.19954
10058.13591;3861.885788;12449.18108;8744.523328;9762.567354;80970.08465;4941.130152;33621.06153;70208.35187;5737.229926;38883.6333;1132.060671;16005.95545;17751.11971;20610.7336;18851.7697;1982.688165;44902.62805
10424.71314;3811.072268;13012.81976;9098.136875;9936.946333;82807.53083;5021.435916;35879.96908;74216.81451;5989.405833;40658.96218;1173.769858;16733.17485;17511.01103;20776.28322;18731.27147;2060.366677;47886.59295
10408.00762;3815.207783;13204.80024;9212.316745;10036.60707;83812.31152;5058.437994;38143.31694;74873.27756;6030.080969;42905.69589;1189.267631;17159.81742;17337.47614;20691.91956;18581.97321;2074.796814;49069.62024
10339.08889;3811.055149;13281.74944;9179.168915;10035.87775;83818.38081;5072.579794;38860.05748;74498.34374;6061.516491;44158.2983;1188.258651;17416.10168;17359.82736;20848.1377;18574.84237;2072.425545;50189.72307
10347.20971;3808.346644;13136.29088;9154.903865;9975.397462;83756.49852;5072.484699;38756.66532;74052.87193;6027.264988;44011.77219;1187.150841;17288.91901;17353.5599;20840.88879;18459.52254;2074.385733;51040.47188
10300.91086;3811.29278;12967.21373;9063.88129;9922.675901;83158.85702;5041.875911;38717.70585;73598.06595;6027.264988;44011.77219;1185.067457;17177.93999;17342.08505;20847.51224;18446.48335;2066.706245;51115.26133
10294.30788;3811.29278;12798.6425;9027.620381;9916.34333;83333.53844;5017.374641;38339.48293;71973.97781;6003.526317;43983.60962;1176.825465;17021.96057;17320.86508;20885.38573;18324.35645;2065.365699;51115.8799
10294.30788;3811.29278;12765.75541;9027.620381;9895.130101;83186.70242;5017.374641;38078.28837;71973.97781;5980.658062;43983.60962;1166.35699;16992.69789;17312.21652;20885.38573;18314.24298;2065.365699;51037.24261
10298.10198;3821.242309;12694.76756;9019.251785;9907.212577;83186.70242;5017.374641;38017.38488;71737.90889;5997.907077;43983.60962;1151.182636;16855.85894;17320.86508;20885.38573;18324.35645;2063.432805;51037.24261
10331.08609;3865.280285;12664.28669;9041.317563;9907.212577;83278.97188;5027.952585;38235.65251;71737.90889;6002.73101;43983.60962;1151.182636;16927.25988;17359.59564;20917.35516;18491.94098;2065.509671;51037.24261
10465.53379;3865.280285;12891.09443;9114.165032;9895.352539;83156.3234;5020.610787;38741.67972;72615.14515;6030.866584;44450.16618;1149.789783;17337.00883;17351.99987;21083.35612;18536.4371;2094.33661;51202.8412
10465.53379;3869.770005;12891.09443;9165.566451;9907.868078;83416.65916;5020.610787;39523.58723;72840.32655;6079.858825;44705.58107;1165.629123;17411.98136;17351.99987;21083.35612;18536.4371;2095.756538;51433.91161
